lep_pt	AK8_pt	AK4_pt	GenT_pt	M_sd	genWeights	sumWeight	N_exp
181.72934	419.5	126.6875	444.0	117.75	-0.49554962	289558.6	35563
537.3142	504.5	158.0	340.0	229.125	-0.49554962	289558.6	35563
79.96781	459.75	89.3125	512.0	134.75	0.49554962	289558.6	35563
269.53323	391.25	112.5	392.0	183.125	0.49554962	289558.6	35563
90.67415	434.5	87.5	407.0	74.25	0.49554962	289558.6	35563
120.79829	601.5	64.375	624.0	151.625	0.49554962	289558.6	35563
148.51494	282.75	86.75	243.0	109.8125	0.49554962	289558.6	35563
371.3431	294.5	50.40625	242.5	104.125	0.49554962	289558.6	35563
97.18396	316.5	56.75	289.0	128.5	0.49554962	289558.6	35563
78.68519	523.5	70.0625	484.0	189.875	-0.49554962	289558.6	35563
107.055084	237.125	70.3125	216.0	117.0	0.49554962	289558.6	35563
137.36208	210.5	100.625	215.5	83.6875	0.49554962	289558.6	35563
67.8581	793.0	140.625	862.0	83.9375	0.49554962	289558.6	35563
241.06505	273.0	59.71875	268.0	82.25	-0.49554962	289558.6	35563
48.03541	213.875	100.8125	241.5	72.125	0.49554962	289558.6	35563
223.68459	463.0	70.8125	436.0	181.75	0.49554962	289558.6	35563
63.172733	659.5	132.5	650.0	179.75	0.49554962	289558.6	35563
246.60083	357.25	60.40625	385.0	127.75	0.49554962	289558.6	35563
61.313927	353.0	108.8125	362.0	132.125	0.49554962	289558.6	35563
318.05435	413.5	78.3125	427.0	153.375	0.49554962	289558.6	35563
64.56525	329.0	66.0625	382.0	85.9375	0.49554962	289558.6	35563
143.00609	366.0	71.3125	397.0	110.4375	0.49554962	289558.6	35563
476.0733	511.75	80.625	305.0	249.625	0.49554962	289558.6	35563
270.37653	434.25	93.0625	465.0	127.8125	0.49554962	289558.6	35563
469.53668	773.0	102.6875	746.0	163.5	0.49554962	289558.6	35563
214.4293	737.0	140.25	501.0	130.125	-0.49554962	289558.6	35563
292.25034	328.5	112.125	329.0	107.1875	0.49554962	289558.6	35563
200.42865	477.5	125.1875	500.0	147.625	0.49554962	289558.6	35563
84.06335	301.25	132.25	364.0	85.0	0.49554962	289558.6	35563
89.20145	394.0	104.1875	353.0	131.375	0.49554962	289558.6	35563
34.98132	370.5	103.0	402.0	141.375	-0.49554962	289558.6	35563
62.571144	299.0	86.25	315.0	111.6875	0.49554962	289558.6	35563
378.36963	457.5	151.5	371.0	201.0	0.49554962	289558.6	35563
231.98854	267.5	77.9375	399.0	57.21875	-0.49554962	289558.6	35563
180.29074	357.25	60.375	358.0	149.75	0.49554962	289558.6	35563
246.8092	646.5	119.375	646.0	143.0	0.49554962	289558.6	35563
118.42293	399.5	80.0625	430.0	68.0625	0.49554962	289558.6	35563
128.18399	252.125	51.53125	291.0	102.5625	-0.49554962	289558.6	35563
51.875546	425.25	129.625	417.0	170.5	0.49554962	289558.6	35563
132.30304	280.75	83.375	322.0	140.375	0.49554962	289558.6	35563
73.537315	325.0	67.4375	294.0	113.3125	0.49554962	289558.6	35563
125.02409	510.5	62.3125	532.0	95.75	0.49554962	289558.6	35563
201.64323	327.25	138.5	279.0	138.625	0.49554962	289558.6	35563
187.89024	338.0	134.25	367.0	142.25	0.49554962	289558.6	35563
353.03915	393.75	125.6875	383.0	191.375	0.49554962	289558.6	35563
129.20695	423.75	51.5625	466.0	105.875	0.49554962	289558.6	35563
174.92258	246.125	96.8125	256.0	111.5	-0.49554962	289558.6	35563
84.413216	266.5	73.8125	284.0	86.25	-0.49554962	289558.6	35563
174.90796	328.25	124.5625	150.0	165.5	-0.49554962	289558.6	35563
177.7845	204.5	79.125	260.0	19.140625	0.49554962	289558.6	35563
334.87015	252.125	68.375	245.0	124.625	0.49554962	289558.6	35563
51.880108	362.5	101.0625	408.0	129.875	0.49554962	289558.6	35563
117.71405	289.0	61.75	292.0	120.75	0.49554962	289558.6	35563
36.96826	618.5	171.5	546.0	237.125	0.49554962	289558.6	35563
65.13541	637.0	97.0	672.0	179.75	0.49554962	289558.6	35563
226.91827	330.25	142.5	352.0	92.6875	0.49554962	289558.6	35563
286.6703	282.5	57.125	149.5	105.875	0.49554962	289558.6	35563
250.58359	377.0	163.0	227.5	154.375	0.49554962	289558.6	35563
46.887054	379.5	164.75	425.0	143.0	0.49554962	289558.6	35563
87.98215	300.0	52.5	260.0	123.0625	0.49554962	289558.6	35563
125.58597	250.25	80.8125	289.0	93.5	-0.49554962	289558.6	35563
148.67026	498.5	73.4375	526.0	79.875	0.49554962	289558.6	35563
154.39064	580.0	176.875	510.0	186.375	0.49554962	289558.6	35563
141.31334	272.5	59.40625	315.0	107.8125	-0.49554962	289558.6	35563
126.89236	339.5	74.875	427.0	86.125	0.49554962	289558.6	35563
161.38164	340.0	56.84375	213.5	93.375	0.49554962	289558.6	35563
402.6222	451.25	56.8125	260.0	82.625	0.49554962	289558.6	35563
62.15825	435.25	94.125	386.0	179.625	0.49554962	289558.6	35563
184.09135	513.0	52.21875	411.0	190.375	0.49554962	289558.6	35563
238.52205	393.75	81.5625	295.0	170.375	0.49554962	289558.6	35563
168.84538	395.0	140.0	412.0	89.0625	0.49554962	289558.6	35563
176.08698	357.75	88.3125	388.0	8.484375	0.49554962	289558.6	35563
158.2682	415.0	108.0	390.0	173.125	0.49554962	289558.6	35563
96.40873	262.25	148.5	484.0	87.4375	0.49554962	289558.6	35563
97.19819	342.75	77.4375	329.0	107.6875	0.49554962	289558.6	35563
145.29297	365.0	64.875	384.0	112.875	0.49554962	289558.6	35563
248.5666	354.5	105.125	353.0	171.0	0.49554962	289558.6	35563
179.87546	319.25	121.4375	295.0	117.6875	0.49554962	289558.6	35563
59.210613	312.0	113.125	361.0	158.875	0.49554962	289558.6	35563
77.88396	541.0	157.75	505.0	141.5	0.49554962	289558.6	35563
82.30541	351.25	123.9375	374.0	168.75	0.49554962	289558.6	35563
72.74537	319.5	88.5	262.0	129.625	0.49554962	289558.6	35563
138.61858	277.5	122.6875	284.0	120.25	0.49554962	289558.6	35563
212.61372	271.25	55.9375	284.0	102.125	-0.49554962	289558.6	35563
286.82996	374.0	112.6875	383.0	138.25	0.49554962	289558.6	35563
242.10165	557.5	92.1875	520.0	68.25	0.49554962	289558.6	35563
102.68504	319.25	54.78125	221.0	130.375	0.49554962	289558.6	35563
201.00644	315.0	142.125	288.0	134.125	0.49554962	289558.6	35563
156.21692	331.5	59.6875	334.0	156.0	-0.49554962	289558.6	35563
138.8238	424.5	65.125	489.0	143.0	0.49554962	289558.6	35563
272.07452	533.0	80.625	396.0	215.5	0.49554962	289558.6	35563
246.76839	318.25	102.3125	372.0	90.5625	-0.49554962	289558.6	35563
273.3957	409.25	85.1875	427.0	146.625	-0.49554962	289558.6	35563
788.42554	463.25	94.9375	440.0	91.625	-0.49554962	289558.6	35563
177.38872	676.0	131.375	626.0	169.875	0.49554962	289558.6	35563
170.1265	396.5	86.9375	404.0	178.375	-0.49554962	289558.6	35563
98.64343	258.75	115.9375	238.5	95.125	0.49554962	289558.6	35563
118.12057	284.0	53.5	325.0	98.0625	0.49554962	289558.6	35563
133.52383	283.0	54.5625	228.5	131.375	0.49554962	289558.6	35563
151.49117	463.75	96.5	322.0	170.75	-0.49554962	289558.6	35563
115.36223	245.875	134.375	244.5	121.6875	-0.49554962	289558.6	35563
283.897	449.25	176.5	386.0	211.25	0.49554962	289558.6	35563
112.00393	530.5	143.5	514.0	178.125	-0.49554962	289558.6	35563
189.09459	330.0	141.375	385.0	96.75	-0.49554962	289558.6	35563
183.53961	252.5	90.0	383.0	97.1875	0.49554962	289558.6	35563
286.56992	496.75	77.4375	477.0	111.875	-0.49554962	289558.6	35563
115.77248	292.25	60.59375	279.0	99.75	0.49554962	289558.6	35563
105.005806	458.75	127.8125	428.0	182.875	-0.49554962	289558.6	35563
158.25772	233.5	119.6875	195.0	96.8125	0.49554962	289558.6	35563
121.238396	493.25	141.875	466.0	191.75	0.49554962	289558.6	35563
203.53598	498.5	180.5	495.0	173.5	0.49554962	289558.6	35563
261.17883	680.5	147.625	720.0	132.5	0.49554962	289558.6	35563
103.60656	297.5	79.875	369.0	123.6875	0.49554962	289558.6	35563
277.44052	419.5	66.5625	369.0	91.5625	0.49554962	289558.6	35563
62.91596	260.0	96.4375	200.5	108.4375	0.49554962	289558.6	35563
98.353325	251.125	63.84375	241.0	91.625	0.49554962	289558.6	35563
244.73695	548.5	98.6875	532.0	169.375	0.49554962	289558.6	35563
306.33078	260.5	81.6875	263.0	94.1875	-0.49554962	289558.6	35563
212.51338	519.5	81.875	528.0	147.0	0.49554962	289558.6	35563
251.5732	360.0	82.25	364.0	93.25	-0.49554962	289558.6	35563
566.4045	741.5	136.5	660.0	194.25	0.49554962	289558.6	35563
335.15802	603.0	110.125	582.0	182.5	0.49554962	289558.6	35563
436.99973	557.5	75.5625	540.0	178.75	0.49554962	289558.6	35563
93.11146	395.75	88.6875	384.0	89.6875	0.49554962	289558.6	35563
160.2674	596.5	61.28125	700.0	6.796875	0.49554962	289558.6	35563
239.56541	473.75	67.6875	422.0	118.0625	-0.49554962	289558.6	35563
239.84251	416.75	199.125	197.0	189.25	0.49554962	289558.6	35563
359.07632	509.25	121.0625	501.0	146.5	0.49554962	289558.6	35563
